Dies ist synthetischer Datensatz für Unterrichtszwecke. Er ist Teil einer Open Educational Resource (OER) und enthält aus rechtlichen Gründen keine personenbezogenen Daten. Weitere Informationen und den Zugang zur OER finden sie auf folgender Website: https://quadriga-dk.github.io/Bewegtes-Bild-Fallstudie-2/
Titel	verantw._Pers._1	verantw._Pers._2	verantw._Pers._3	verantw._Pers._4	verantw._Pers._5	verantw._Gewerk_1	verantw._Gewerk_2	verantw._Gewerk_3	verantw._Gewerk_4	Projektart_1	Projektart_2	Ort_1	Ort_2	Verlag_1	Verlag_2	Jahr_1	Jahr_2	Jahr_Schätzung	Originalmedium	Länge_in_Meter	Schätzung_Länge	Dauer	Schätzung_Dauer	Bildrate_in_B/sec	Seitenverhältnis	Farbe	Tonmedium	Tonkanäle	Gattung	Schlagwort_1	Schlagwort_2	Schlagwort_3	Schlagwort_4	Schlagwort_5	Schlagwort_6	Stichwort_1	Stichwort_2	Stichwort_3	Stichwort_4	Stichwort_5	Stichwort_6	Stichwort_7	Stichwort_8	Stichwort_9	Stichwort_10	Rechte_1	Rechte_2	Rechte_3	AT	Paralleltitel	Einzeltitel	Prädikat	Regie_1	Regie_2	Regie_3	Regie_4	Regie_5	Regie_6	Regie_7	Regie_8	Regie_9	Regie_10	Co-Regie_1	Fernsehregie_1	Regie_DEFA_1	Regieassistenz_1	Regieassistenz_2	Animation_1	Animation_2	Animation_3	Animation_4	Animation_5	Animation_6	Animation_7	Animation_8	Animation_9	Animation_10	Animation_11	Chefanimation_1	Chefanimation_2	Kamera_1	Kamera_2	Kamera_3	Kamera_4	Kamera_5	Kamera_6	Kamera_7	Chefkamera_1	Steadicam_1	Kameraassistenz_1	Kameraassistenz_2	Kameraassistenz_3	Kameraassistenz_4	Kameraassistenz_5	Fotografie_1	Fotografie_2	Produktion_1	Produktion_2	Produktion_3	Produktion_4	Koproduzent_1	Drehbuch_1	Drehbuch_2	Drehbuch_3	Drehbuch_4	Autor_1	Buch_1	Buch_2	Text_1	Storyboard_1	Storyboard_2	Dramaturgie_1	Dramaturgie_2	Dramaturgie_3	Schnitt_1	Schnitt_2	Schnitt_3	Schnitt_4	Schnittassistenz_1	Montage_1	Montage_2	Ton_1	Ton_2	Ton_3	Ton_4	Ton_5	Ton_6	Tonregie_1	Tonaufnahme_1	Sprachaufnahme_1	Tonassistenz_1	Tonassistenz_2	Vertonung_1	Vertonung_2	Vertonung_3	Vertonung_4	Vertonung_5	Vertonung_6	O-Ton_1	Mischung_1	Mischung_2	Mischung_3	Mischton_1	Mischtonmeister_1	Sounddesign_1	Geräusche_1	Akustische_Projektbetreuung_Ton_1	Akustische_Projektbetreuung_Ton_2	Musik_1	Musik_2	Musik_3	Musik_4	Musik_5	Musikredaktion_1	Komponist_1	Komposition_1	Arrangement_1	Dirigent_1	Interpret_1	Gesang_1	Cello_1	Piano_1	Tanz_1	Szenografie_1	Szenografie_2	Szenografie_3	Bühnenbild_1	Modellbau_1	Modellbau_2	Modellbau_3	Bauten_1	Bauten_2	Hintergründe_1	Hintergrundentwurf_1	Keramik_1	Keramik_2	Requisite_1	Kostüm_1	Kostüm_2	Maske_1	Beleuchtung_1	Beleuchtung_2	Beleuchtungsassistenz_1	Beleuchtungsassistenz_2	Beleuchtungstechnik_1	Bildtechnik_1	Videotechnik_1	Videotechnik_2	Videotechnik_3	Videotechnik_4	Herstellungsleitung_1	Herstellungsleitung_2	Produktionsleitung_1	Aufnahmeleitung_1	Aufnahmeleitung_2	Aufnahmeleitung_3	Aufnahmeleitung_4	Realisation_1	Realisation_2	Realisation_3	Realisation_4	Realisation_5	Realisation_6	Realisation_7	Realisation_8	Realisation_9	Realisation_10	Realisation_11	Realisation_12	Realisation_13	Realisation_14	Realisation_15	Realisation_16	Realisation_17	Realisation_18	DarstellerIn_1	DarstellerIn_2	DarstellerIn_3	DarstellerIn_4	DarstellerIn_5	DarstellerIn_6	DarstellerIn_7	DarstellerIn_8	DarstellerIn_9	DarstellerIn_10	DarstellerIn_11	DarstellerIn_12	DarstellerIn_13	DarstellerIn_14	DarstellerIn_15	DarstellerIn_16	DarstellerIn_17	DarstellerIn_18	DarstellerIn_19	Thematisierte_Person_1	Thematisierte_Person_2	Thematisierte_Person_3	Thematisierte_Person_4	Thematisierte_Person_5	Thematisierte_Person_6	Thematisierte_Person_7	Thematisierte_Person_8	Interviewte_Person_1	Interviewte_Person_2	Interviewte_Person_3	Interviewte_Person_4	Interviewte_Person_5	Interviewte_Person_6	Interviewte_Person_7	Interviewte_Person_8	Interviewte_Person_9	Interviewte_Person_10	Interviewte_Person_11	Interviewte_Person_12	Interviewte_Person_13	Interviewte_Person_14	Interviewte_Person_15	Interviewte_Person_16	Interviewte_Person_17	im_Bild_1	im_Bild_2	im_Bild_3	im_Bild_4	im_Bild_5	im_Bild_6	im_Bild_7	im_Bild_8	im_Bild_9	im_Bild_10	Gast_1	Gast_2	Gast_3	Gast_4	Gast_5	Gast_6	Gast_7	Gast_8	Gast_9	Gast_10	Gesprächsteilnehmer_1	Gesprächsteilnehmer_2	Gesprächsteilnehmer_3	Gesprächsteilnehmer_4	Gesprächsteilnehmer_5	Gesprächsteilnehmer_6	Gesprächsteilnehmer_7	Gesprächsteilnehmer_8	Gesprächsteilnehmer_9	Gesprächsteilnehmer_10	Studiogast_1	Studiogast_2	Studiogast_3	Moderation_1	Moderation_2	Reporter_1	Reporter_2	Sprecher_1	Sprecher_2	Sprecher_3	Sprecher_4	Sprecher_5	Sprecher_6	Sprecher_7	Stimme_1	Redner_1	Vorlage_1	Idee_1	Idee_2	Szenarium_1	Szenarium_2	Initiator_1	Inszenierung_1	Bühneninszenierung_1	Spezialeffekte_1	Spezialeffekte_2	Trick_1	Bühne_1	Kamerabühne_1	Künstl._Leitung_1	Endfertigung_1	Gestaltung_1	Gestaltung_2	Gestaltung_3	Gestaltung_4	Gestaltung_5	Gestaltung_6	Gestaltung_7	Gestaltung_8	Layout_1	Illustration_1	grafische_Gestaltung_1	Titel_1	Kommentar_1	Kommentar_2	Filmhistoriker_1	HFF_1	extern._Fernstudent_Dokumentarfilm_1	Redaktion_1	Redaktion_2	Redaktion_Arte_1	Redaktion_ORB_1	Bildregie_1	Fern._d._DDR_1	Fern._d._DDR_2	Techn._Studioleiter_ZDF_1	Techn._Leitung_ZDF_1	Bildmischung_ZDF_1	MAZ_ZDF_1	Mitarbeit_1	Mitarbeit_2	Mitarbeit_3	Mitarbeit_4	Mitarbeit_5	Mitarbeit_6	Mitarbeit_7	Mitarbeit_8	Mitarbeit_9	Unterstützung_1	Unterstützung_2	Assistenz_1	Projektbetreuung_1	Fachliche_Beratung_Regie_1	Fachliche_Beratung_Regie_2	Fachliche_Beratung_Regie_3	Fachliche_Beratung_Regie_4	Beratung_Regie_1	Beratung_Regie_2	Fachliche_Betreuung_Regie_1	Mentor_Regie_1	Mentor_Regie_2	Beratung_Mentor_Regie_1	Fachliche_Beratung_Animation_1	Fachliche_Beratung_Animation_2	Fachliche_Beratung_Kamera_1	Fachliche_Beratung_Kamera_2	Beratung_Kamera_1	Fachliche_Betreuung_Kamera_1	Mentor_Kamera_1	Mentor_Kamera_2	Beratung_Produktion_1	Fachliche_Beratung_Produktion_1	Fachliche_Beratung_Produktion_2	Fachliche_Beratung_Produktion_3	Fachliche_Betreuung_Produktion_1	Mentor_Produktion_1	Fachliche_Beratung_Drehbuch_1	Fachliche_Beratung_Drehbuch_2	Fachliche_Beratung_Buch_1	Beratung_Buch_1	Betreuung_Buch_1	Fachliche_Beratung_Text_1	Fachliche_Beratung_Dramaturgie_1	Fachliche_Beratung_Dramaturgie_2	Fachliche_Betreuung_Dramaturgie_1	Beratung_Dramaturgie_1	Dramaturgische_Beratung_1	Fachliche_Beratung_Schnitt_1	Fachliche_Beratung_Schnitt_2	Fachliche_Beratung_Montage_1	Fachliche_Beratung_Montage_2	Fachliche_Betreuung_Schnitt_1	Betreuung_Schnitt_1	Fachliche_Beratung_Ton_1	Fachliche_Beratung_Ton_2	Fachliche_Beratung_Mischton_1	Beratung_Musik_1	Fachliche_Beratung_Szenografie_1	Fachliche_Beratung_Szenografie_2	Fachliche_Beratung_Beleuchtung_1	Künstl._Beratung_1	Beratung_Kommentar_1	Redaktionelle_Beratung_1	Beratung_Fern._d._DDR_1	Beratung_DEFA_1	Mentor_Regie_DEFA_1	Fachliche_Beratung_Interflug_1	Fachliche_Beratung_Interflug_2	Fachliche_Beratung_Interflug_3	Beratung_Rat_der_Stadt_Potsdam_1	Beratung_Rat_der_Stadt_Potsdam_2	Fachliche_Beratung_1	Fachliche_Beratung_2	Fachliche_Beratung_3	Fachliche_Beratung_4	Fachliche_Beratung_5	Fachliche_Beratung_6	Fachliche_Beratung_7	Fachliche_Beratung_8	Fachliche_Beratung_9	Fachliche_Beratung_10	Fachliche_Beratung_11	Beratung_1	Beratung_2	Betreuung_1
Funke im Licht, Ein												Potsdam				1988		false	U-matic		false	3:05min	false	25			Magnetton																										Jürgen Uhlig																												Wolfgang-Zeno Beier									Gerhild Tietmeyer	Clara Fischer																								Saskia Tietjen																																																																																																																																																																																																																																																																										Johanna Schönfeld	Paul Becker	Andreas Friedrich																																																			
leisen Worte eines neuen Anfangs, Die						Regie	Regie					Potsdam				1989		false	16mm	450	false		false	25		s/w	Sepmag		Dokumentarfilm	Dokumentarfilm	Talkshow	Porträtfilm														HFF																																			Lam Van Tuan																															Pham Quang Huy																																																																																																								Gottfried Ostermann	Duong Van Khanh	Wanda Zink	Monika-Rita Mertens																																																																																																																																																																																																																							
FDJ-Leiter abwesend						Kamera	Kamera			Hauptprüfungsfilm		Potsdam				1985		false	16mm	78	false	6:00min	false	24			Sepmag																										Gisela Bauer	Elias Richter																											Lam Van Tuan																Igor Smirnov	Anneliese Meyer																																																																																																																						Wilfried Pflug																			Margot Bauer																																																																																																																																																																																																							
Schublade war leer, aber nicht bereit, Die	Rosemarie Quiring					Regie						Potsdam				1990		false	35mm	1254	false	30:00min	false			color	Commag									Verbotsfilm	Wende												Morgengrauen am Elbufer – Dresden				Christa Döring																																												Sergei Popov																		Johanna Hentze							Le Thi Bich																																																																																														Arndt Vogler	Dörte-Elisabeth Dombrowski	Bernd Jürgens																																																																																																																																																												Heiko Keller																																																												
Ich kannte niemanden auf dem Bild	Hartmut Voss					Kamera						Potsdam				1991		false	16mm	94	true	20:00min	false	25			Sepmag			Adaption																							Elke-Friederike Degen																												Layla Al-Mansoor	Nico Hoffmann																																	Peter Pohlmann							Eberhard Feist																																										Dietmar Neuhaus																																																																																																																																																																																																																																																																														
Liste nicht anfassbar	Fatima Ali					Kamera						Potsdam				1990		false	U-matic		false	44:00min	false			color	Comopt		Dokumentarfilm ; Spielfilm	Spielfilm	Dokumentarfilm																																																																																																																																																																																																																																																																																																																																																																																																																			
Und der Busfahrer kannte meinen Namen	Anastasia Romanova					Regie				Kameraübung		Potsdam				1989		false	VHS		false	3:00min	false	25						Adaption																HFF							Sven Nolting																												Ottokar Pflug																																		Christa Döring																																																																																																																																																																															Ilona Löffler	Ingeborg Teichert	Dorothea Lichtenberg																																																																																																																																														
Plauen – wo alles begann												Potsdam				1992		false	S-VHS		false		false				Comopt			Interviewfilm	Kulturfilm																						Ina-Maria Kästner																												Quentin Rabe																					Heike Bergmann	Hedwig Kästner																			Friedhelm Hüfner																																										Frank-Walter Lübbert																													Paul-Rainer Pätzold																							Veit Wolf	Claudia Dittberner																																																																																																																																																																																																																									
Lyrik der defekten Aufzüge, Die	Gisela-Elisabeth Clausnitzer					Kamera				TV-Übung		Potsdam		Filmgruppe Berlin-Mitte	Atelier für Dokumentarfilm Babelsberg	1988	1989	false	16mm	240	false		false						Dokumentarfilm	Dokumentarfilm	Ehe					Alleinerziehende Mutter DDR	Geschieden																																												Gisela-Elisabeth Clausnitzer	Uta Caspari																																																																																																																																						Zhang Yan	Ulli Böttcher	Frank Caspari	Tariq Al-Farouk	Gerda-Karin Hähnel	Björn-Achim Reimer	Uwe Vogler	Tanja Bärwald																																																																																																																																																							Chen Yong																																																												
Unstimmigkeit festgestellt	Xenia Schade					Regie						Potsdam				1993		false	16mm	91	false	34:10min	false				Commag									Auswanderer	Szenenbildner																Xenia Schade															Jana Jürgens													Rita Vollrath																																		Johanna Hentze							Norbert Benthin	Yasmin Hoffmann								Erich Grunewald																																	Zhang Hui	Roberto Manhes-Reis	Hannah Wagner																																																																																																																																																																																																																																																																												
Ich vergaß mein eigenes Gesicht	Gabi Schirmer					Buch	Regie			Lichtübung		Potsdam		Filmgruppe Berlin-Mitte	Produktionskollektiv Brandenburg/Havel	1995		false	16mm		false	4:41min	false	25					Animationsfilm	Animationsfilm																			Funkelnde Stille				Horst Irmscher																												Bettina Dorn	Friedegard Gräser															Horst Irmscher																									Bertram Quirin											Fred Gräser							Philipp Schwarz																																																																																																																																																																																																																																																																																																						
Als wir wussten, was nicht gesagt wird	Traute Hoffmann					Regie	Kamera					Potsdam				1999		false	35mm	312	false	4:06min	false	24																													Traute Hoffmann																												Kirsten Löffler																					Volkmar-Xaver Weidner																				Frieda Cichon	Alfred Irrgang																																																																																																																																																																																																																																																																																																																							
Wenn die Züge stehen blieben	Yasmin Pätzold					Regie						Potsdam				1996		false	Betacam SP		false	15:16min	false	25	1:1,33	color	Comopt	Dolby SR	Dokumentarfilm	Dokumentarfilm																HFF							Yasmin Pätzold	Quirinus Römer																											Ida Wagner																																									Yasmin Holsten	Frieda Neuhaus																																																																																													Frank Giesa	Elena Sokolova	Veronika Hoffmann	Lorenz Wehner	Marlis Illner	Li Xiaohui	Torsten Unger	Eva Szabó	Torsten Böttcher	Sibylle Wolf	Cäcilia Rautenberg																																																																																																																																																																																																																
Planungskonflikt						Regie						Potsdam				1998		false	16mm	90	false		false			color	Comopt																			HFF			Winter mit den langen Schlangen, Der																																Jost-Wolfgang Mai	Xenia Hüfner	Falko-Jürgen Bärwald	Li Wei	Ingo Jahnke												Yasmin Himmelreich	Waltraud Kindler																	Nora Pohl	Klaus Löbel						Melanie Wolf																																																																																																																																																																																																																																																																																																																								
So still wie damals	Burkhard Ohlsen					Animation						London		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1985		false	16mm	40	false	9:00min	false													Musikclip										HFF							Franziska Grunewald																																																														Mike Arndt							Jürgen-Klaus Lübke																											Marlene Schmidt																																Yusuf Al-Khalil																																																																																																																																																																																																																																																													
Spalt	Wolfgang Ehrhardt					Kamera	Realisation					Potsdam				1999		false			false	4:00min	false			color		Dolby SR																									Wolfgang Ehrhardt																												Dietmar Hoffmann																																																																																																																																																										Sabine Tamm																																																																																																																																																																																																							
Ruf aus dem Lautsprecher, Der						Regie						Potsdam				1999		false	Digital Betacam		false	15:40min	false	24			Comopt																			HFF			Platz				Sven Nolting																																																														Zoltan Lichtenberger							Bärbel-Kirsten Behnisch																		Elisabeth Pätzold									Doris Cordes																																																																			Vera Xylander	Heinz Wagner	Wilhelm Hentze	Sabine-Karin Hirt	Klaus-Dieter Oehme	Dariusz Wozniak	Ingeborg Xylander	Günter Scholl																																																																																																																																																																																																																			
letzte Tag des Postboten, Der	Lars-Ulrich Berg					Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1998		false	16mm	579	false	2:49min	false	25	1:1,85		Sepmag	Stereo	Spielfilm	Spielfilm																																				Uwe-Klaus Lindemann															Manfred Nolte	York Töpfer																									Gerhard Beyer															Thomas-Andreas Fischer																																										Gisela Quandt																																																																																																																																																																																																																									Paul Becker	Kirsten Lüdke															Ivan Volkov	Hanno Jost																							Kirsten Lüdke	Heiko Keller	Xaver-Zeno Abeln	Gisela-Maria Koch	Steffen Cichon									
Produktion lief im Standgas	Sabrina-Karola Schenke					Regie						Potsdam				1998	1999	false	16mm	17	false	14:13min	false	25					Spielfilm	Spielfilm																							Sabrina-Karola Schenke																												Cilli Finke																																																																				Tariq Fawzy																																																																																																																																																																																																																																																																																													
Milch war lauwarm, Die	Anastasia Belova					Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee		1986		false	35mm	300	false		false						Dokumentarfilm ; Spielfilm	Dokumentarfilm	Spielfilm															HFF			Staub war älter als ich, Der				Anastasia Belova																												Alexander Hoffmann																															Norbert-Otto Mertens			Kay Jansen																																		Dörte Ehlert																																																																																														Lutz Conrad	Frank Penzold	Wilma Lüders																																																																																																																																				Gundula Schollmeyer									Nikola Dimitrov	Norbert-Otto Mertens																																		Tariq Al-Nasser	Dirk Otto	Frank Irmscher	Gerd-Hermann Görlitz										
Zwischen Zügen und Träumen – Cottbus	Gisela Bauer					Regie				Diplomfilm		Potsdam		Atelier für Dokumentarfilm Babelsberg	Audiovisuelle Werkstatt Frankfurt/Oder	1986		false	16mm		false	40:00min	false	25			Magnetton			Bühneninszenierung	Biografischer Film																						Gisela Bauer																												Gerhild Tietmeyer																Falko Freiberg																		Ottmar Schade																																																																																																																																																																																																																																																																																																																															
In den Schatten der Erinnerung – Berlin	Jörn-Karsten Lichtenberg					Kameraübung						Potsdam				1987		false	16mm		false	13:00min	false			color	Comopt																										Ottmar Schade													Hartmut-Ingo Gehrke	Sven Nolting														Siegfried Wolf									Pham Hung							Kay-Uwe Lehmann																																																																			Helga Hohmann																																																																																																																																																																																																																																																																														
Liste war nur eine Kopie, Die	Yvonne Zink					Kamera						Potsdam				1989		false	16mm	120	false	15:00min	false																							HFF							Yasmin Ziegler																												Yvonne Zink																Thekla Oehme					Anastasia Belova																																																																																																																																																																																																																																																																																																																																												
Flüstern im Heizungskeller	Renate Eichel											Potsdam		Atelier für Dokumentarfilm Babelsberg	Lichtbild-Arbeitsgemeinschaft Griebnitzsee	1999		false	16mm	134	false	14:00min	false		1:1,85			Stereo	Spielfilm	Spielfilm	Porträtfilm															HFF	Grenzfilm GbR	Kathrin Michalski				Prädikat wertvoll	Erik Schmerick																												Le Thi Thu														Viola Ohlsen																				Zoltan Lichtenberger																																																	Bodo Degenhardt																																																																																																																																																																																																																																																																														
Archiv ohne Ordnung	Olga Wagner					Regie						Potsdam				1998		false	Betacam SP		false	2:03min	false	25		color			Spielfilm	Spielfilm	Biografischer Film	Kriminalfilm																					Aloys Kettner																												Uwe Vollrath																																																																																																																																																										Ralf Oehme	Bertram Quirin																																																																																																																																																												Steffen Cichon											Carsten Czerny																															
Fahrradkörbe voller Sternenstaub	Anastasia Romanova					Kamera						Potsdam		Filmgruppe Berlin-Mitte	Filmstudio Babelsberg Ost	1989		false	S-VHS		false	20:00min	false				Stumm																																																						Anastasia Romanova	Yusuf Omar	Volker Scheel	Veit Weidner	Monika-Erika Hahn																																																																Wanda Yilmaz																																																																																																																																																																																																																																																																																													
Besen nicht benutzen	Justus Lüdke					Regie						Potsdam		Lichtbild-Arbeitsgemeinschaft Griebnitzsee	Lichtbild-Arbeitsgemeinschaft Griebnitzsee	1994		false	16mm		false	13:37min	false		1:1,37	color			Spielfilm	Spielfilm	Großstadt																						Justus Lüdke																												Katarzyna Kaczmarek																Jens Lehmann					Sven Nolting																																																																															Renate Eichel	Amir Al-Farouq																																																					Patrick Schäfer																																			Nadine Kindler	Nguyen Duc Minh	Siegbert Vollmer	Ilka Hentschel	Quentin Riedel	Layla Fahmy																		Uta Vollrath	Frank-Walter Lübbert																	Uta Vollrath																																																																																																																											
Vom Hafen in die Zukunft – Rostock	Sigrid Czerny					Regie						Potsdam				1992	1993	false	35mm	132	false	7:48 min	false	24		color	Stumm		Spielfilm	Spielfilm																																																			Ida Wagner																																		Alexei Popov																																																																																																					Hartmut Möckel																																																																																																																																																																																																																										
Farbe der Stille, Die	Kai Oehme									F1		Potsdam		Atelier für Dokumentarfilm Babelsberg		1993		false	Betacam SP		false	25:28min	false	25	1:1,66	color		Mono	Dokumentarfilm	Dokumentarfilm	Faschismus	Kamera	Kulturpolitik	Adaption		Künstler																	Stefan Popov																												Ida Wagner																Markus Weiland																		Alexei Popov																																		Thea Fischer											Kai Oehme																																																								Miriam Ortmann	Xaver Weidner	Lars Möbus	Jürgen-Klaus Jost	Rosemarie Irrgang	Clemens Bongartz																																																																																					Yngve Böttcher	Volker Uhl																																																							Chen Tao																																																																								
Als der Winter kam	Lý Thị Mai											Potsdam		Audiovisuelle Werkstatt Frankfurt/Oder		1995		false	16mm		false	52:00min	false			s/w										nonverbal	ohne Worte	Katholizismus															Nadja-Elke Quandt																												Bettina Dorn																Kevin-Roland Bär					Jürgen-Peter Laux													Volker Krug																									Monika-Sabine Nitzsche																																																																																																																																																																																																																																																	Heidrun Jacob																																																					
Raumfuge	Otto-Reinhard Opitz									TV-Übung						1989		false	35mm		false	1:45min	false		1:1,66	color			Dokumentarfilm	Dokumentarfilm																							Fatima Ali	Gundula Jaschke																																																										Xaver-Zeno Abeln			Hannelore Tamm																																																																																																																																																																																																																																																																																																																															
Wo die Fahne plötzlich fehlte	Petra-Renate Rupprecht											Potsdam				1989		false	35mm	99	true	45:00min	false	25		color				Satire	Adaption	Arbeit																																																	Yvonne Zink	Yusuf Omar	Veit Weidner																																																																																																																																					Maximilian Koch	Yvonne Voigt	Petra Hoffmann	Zhang Lei	Friedlinde Ihlenfeld																																																																																																																																																																																																																						
